2025-03-30 20:26:40,078 SSD INFO: Using 1 GPUs
2025-03-30 20:26:40,078 SSD INFO: Namespace(config_file='configs/vgg_ssd300_pipes.yaml', local_rank=0, log_step=10, save_step=2500, eval_step=2500, use_tensorboard=True, skip_test=False, opts=[], distributed=False, num_gpus=1)
2025-03-30 20:26:40,078 SSD INFO: Loaded configuration file configs/vgg_ssd300_pipes.yaml
2025-03-30 20:26:40,078 SSD INFO: 
MODEL:
  NUM_CLASSES: 2  # 2 klasy: tło + rury

DATASETS:
  TRAIN: ("train",)  # Nazwa Twojego zbioru treningowego
  TEST: ("val",)     # Nazwa Twojego zbioru walidacyjnego

INPUT:
  IMAGE_SIZE: 300

SOLVER:
  BATCH_SIZE: 2  # Jeśli masz dużo pamięci GPU, zwiększ do 2 lub 4
  MAX_ITER: 6800  # 100 epok dla 68 obrazów
  LR: 0.0001
  LR_STEPS: [4000, 6000]  # Dostosuj kroki LR do nowego MAX_ITER (np. 60% i 90%)
  WARMUP_ITERS: 100

OUTPUT_DIR: "outputs/pipes"  # Gdzie zapisywać wyniki
2025-03-30 20:26:40,089 SSD INFO: Running with config:
DATASETS:
  TEST: ('val',)
  TRAIN: ('train',)
DATA_LOADER:
  NUM_WORKERS: 8
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 2
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/pipes
SOLVER:
  BATCH_SIZE: 2
  GAMMA: 0.1
  LR: 0.0001
  LR_STEPS: [4000, 6000]
  MAX_ITER: 6800
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.3333333333333333
  WARMUP_ITERS: 100
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 10
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2025-03-30 20:26:40,354 SSD.trainer INFO: No checkpoint found.
2025-03-30 20:26:40,363 SSD.trainer INFO: Start training ...
2025-03-30 20:26:48,973 SSD.trainer INFO: iter: 000010, lr: 0.00004, total_loss: 17.749 (17.749), reg_loss: 7.349 (7.349), cls_loss: 10.400 (10.400), time: 0.851 (0.851), eta: 1:36:17
2025-03-30 20:32:39,194 SSD.trainer INFO: iter: 002120, lr: 0.00010, total_loss: 5.518 (6.946), reg_loss: 2.972 (3.480), cls_loss: 2.545 (3.466), time: 0.167 (0.169), eta: 0:13:11
2025-03-30 20:32:40,857 SSD.trainer INFO: iter: 002130, lr: 0.00010, total_loss: 4.106 (6.933), reg_loss: 1.810 (3.473), cls_loss: 2.297 (3.461), time: 0.166 (0.169), eta: 0:13:10
2025-03-30 20:32:42,575 SSD.trainer INFO: iter: 002140, lr: 0.00010, total_loss: 5.281 (6.925), reg_loss: 2.608 (3.469), cls_loss: 2.672 (3.457), time: 0.172 (0.169), eta: 0:13:08
2025-03-30 20:32:44,257 SSD.trainer INFO: iter: 002150, lr: 0.00010, total_loss: 4.456 (6.914), reg_loss: 1.912 (3.461), cls_loss: 2.544 (3.453), time: 0.168 (0.169), eta: 0:13:06
2025-03-30 20:32:45,937 SSD.trainer INFO: iter: 002160, lr: 0.00010, total_loss: 4.301 (6.902), reg_loss: 1.954 (3.454), cls_loss: 2.347 (3.447), time: 0.168 (0.169), eta: 0:13:05
2025-03-30 20:32:47,594 SSD.trainer INFO: iter: 002170, lr: 0.00010, total_loss: 4.270 (6.890), reg_loss: 1.772 (3.447), cls_loss: 2.497 (3.443), time: 0.166 (0.169), eta: 0:13:03
2025-03-30 20:32:49,266 SSD.trainer INFO: iter: 002180, lr: 0.00010, total_loss: 4.144 (6.877), reg_loss: 1.867 (3.439), cls_loss: 2.276 (3.438), time: 0.167 (0.169), eta: 0:13:01
2025-03-30 20:32:50,927 SSD.trainer INFO: iter: 002190, lr: 0.00010, total_loss: 5.772 (6.872), reg_loss: 3.214 (3.438), cls_loss: 2.558 (3.434), time: 0.166 (0.169), eta: 0:12:59
2025-03-30 20:32:52,572 SSD.trainer INFO: iter: 002200, lr: 0.00010, total_loss: 5.131 (6.864), reg_loss: 2.508 (3.434), cls_loss: 2.624 (3.430), time: 0.165 (0.169), eta: 0:12:58
2025-03-30 20:32:54,245 SSD.trainer INFO: iter: 002210, lr: 0.00010, total_loss: 5.168 (6.856), reg_loss: 2.706 (3.431), cls_loss: 2.461 (3.426), time: 0.167 (0.169), eta: 0:12:56
2025-03-30 20:32:55,898 SSD.trainer INFO: iter: 002220, lr: 0.00010, total_loss: 4.560 (6.846), reg_loss: 2.063 (3.425), cls_loss: 2.497 (3.421), time: 0.165 (0.169), eta: 0:12:54
2025-03-30 20:32:57,570 SSD.trainer INFO: iter: 002230, lr: 0.00010, total_loss: 4.327 (6.835), reg_loss: 1.943 (3.418), cls_loss: 2.384 (3.417), time: 0.167 (0.169), eta: 0:12:52
2025-03-30 20:32:59,257 SSD.trainer INFO: iter: 002240, lr: 0.00010, total_loss: 4.714 (6.825), reg_loss: 2.246 (3.413), cls_loss: 2.468 (3.413), time: 0.169 (0.169), eta: 0:12:51
2025-03-30 20:33:00,986 SSD.trainer INFO: iter: 002250, lr: 0.00010, total_loss: 4.641 (6.816), reg_loss: 2.190 (3.407), cls_loss: 2.451 (3.408), time: 0.173 (0.169), eta: 0:12:49
2025-03-30 20:33:02,661 SSD.trainer INFO: iter: 002260, lr: 0.00010, total_loss: 4.955 (6.807), reg_loss: 2.485 (3.403), cls_loss: 2.469 (3.404), time: 0.167 (0.169), eta: 0:12:47
2025-03-30 20:33:04,338 SSD.trainer INFO: iter: 002270, lr: 0.00010, total_loss: 4.025 (6.795), reg_loss: 1.716 (3.396), cls_loss: 2.308 (3.399), time: 0.168 (0.169), eta: 0:12:46
2025-03-30 20:33:06,014 SSD.trainer INFO: iter: 002280, lr: 0.00010, total_loss: 3.733 (6.782), reg_loss: 1.564 (3.388), cls_loss: 2.169 (3.394), time: 0.168 (0.169), eta: 0:12:44
2025-03-30 20:33:07,698 SSD.trainer INFO: iter: 002290, lr: 0.00010, total_loss: 4.478 (6.772), reg_loss: 2.106 (3.382), cls_loss: 2.373 (3.389), time: 0.168 (0.169), eta: 0:12:42
2025-03-30 20:33:09,369 SSD.trainer INFO: iter: 002300, lr: 0.00010, total_loss: 4.016 (6.760), reg_loss: 1.697 (3.375), cls_loss: 2.319 (3.385), time: 0.167 (0.169), eta: 0:12:40
2025-03-30 20:33:11,037 SSD.trainer INFO: iter: 002310, lr: 0.00010, total_loss: 4.474 (6.750), reg_loss: 2.101 (3.369), cls_loss: 2.372 (3.380), time: 0.167 (0.169), eta: 0:12:39
2025-03-30 20:33:12,706 SSD.trainer INFO: iter: 002320, lr: 0.00010, total_loss: 4.802 (6.741), reg_loss: 2.239 (3.364), cls_loss: 2.562 (3.377), time: 0.167 (0.169), eta: 0:12:37
2025-03-30 20:33:14,372 SSD.trainer INFO: iter: 002330, lr: 0.00010, total_loss: 4.485 (6.732), reg_loss: 2.098 (3.359), cls_loss: 2.387 (3.373), time: 0.167 (0.169), eta: 0:12:35
2025-03-30 20:33:16,035 SSD.trainer INFO: iter: 002340, lr: 0.00010, total_loss: 4.141 (6.721), reg_loss: 1.792 (3.352), cls_loss: 2.349 (3.368), time: 0.166 (0.169), eta: 0:12:33
2025-03-30 20:33:17,706 SSD.trainer INFO: iter: 002350, lr: 0.00010, total_loss: 4.206 (6.710), reg_loss: 1.800 (3.346), cls_loss: 2.405 (3.364), time: 0.167 (0.169), eta: 0:12:32
2025-03-30 20:33:19,415 SSD.trainer INFO: iter: 002360, lr: 0.00010, total_loss: 4.953 (6.702), reg_loss: 2.263 (3.341), cls_loss: 2.691 (3.361), time: 0.171 (0.169), eta: 0:12:30
2025-03-30 20:33:21,088 SSD.trainer INFO: iter: 002370, lr: 0.00010, total_loss: 3.801 (6.690), reg_loss: 1.639 (3.334), cls_loss: 2.162 (3.356), time: 0.167 (0.169), eta: 0:12:28
2025-03-30 20:33:22,757 SSD.trainer INFO: iter: 002380, lr: 0.00010, total_loss: 4.570 (6.681), reg_loss: 2.274 (3.329), cls_loss: 2.296 (3.352), time: 0.167 (0.169), eta: 0:12:27
2025-03-30 20:33:24,429 SSD.trainer INFO: iter: 002390, lr: 0.00010, total_loss: 3.790 (6.669), reg_loss: 1.721 (3.323), cls_loss: 2.068 (3.346), time: 0.167 (0.169), eta: 0:12:25
2025-03-30 20:33:26,101 SSD.trainer INFO: iter: 002400, lr: 0.00010, total_loss: 4.445 (6.660), reg_loss: 1.942 (3.317), cls_loss: 2.503 (3.343), time: 0.167 (0.169), eta: 0:12:23
2025-03-30 20:33:27,755 SSD.trainer INFO: iter: 002410, lr: 0.00010, total_loss: 4.484 (6.651), reg_loss: 2.150 (3.312), cls_loss: 2.334 (3.339), time: 0.165 (0.169), eta: 0:12:21
2025-03-30 20:33:29,426 SSD.trainer INFO: iter: 002420, lr: 0.00010, total_loss: 4.248 (6.641), reg_loss: 1.923 (3.306), cls_loss: 2.326 (3.335), time: 0.167 (0.169), eta: 0:12:20
2025-03-30 20:33:31,112 SSD.trainer INFO: iter: 002430, lr: 0.00010, total_loss: 3.884 (6.630), reg_loss: 1.641 (3.300), cls_loss: 2.243 (3.330), time: 0.168 (0.169), eta: 0:12:18
2025-03-30 20:33:32,783 SSD.trainer INFO: iter: 002440, lr: 0.00010, total_loss: 4.665 (6.622), reg_loss: 2.240 (3.295), cls_loss: 2.425 (3.326), time: 0.167 (0.169), eta: 0:12:16
2025-03-30 20:33:34,456 SSD.trainer INFO: iter: 002450, lr: 0.00010, total_loss: 4.976 (6.615), reg_loss: 2.466 (3.292), cls_loss: 2.510 (3.323), time: 0.167 (0.169), eta: 0:12:15
2025-03-30 20:33:36,118 SSD.trainer INFO: iter: 002460, lr: 0.00010, total_loss: 4.500 (6.606), reg_loss: 2.082 (3.287), cls_loss: 2.418 (3.319), time: 0.166 (0.169), eta: 0:12:13
2025-03-30 20:33:37,779 SSD.trainer INFO: iter: 002470, lr: 0.00010, total_loss: 4.238 (6.597), reg_loss: 1.816 (3.281), cls_loss: 2.422 (3.316), time: 0.166 (0.169), eta: 0:12:11
2025-03-30 20:33:39,443 SSD.trainer INFO: iter: 002480, lr: 0.00010, total_loss: 4.080 (6.587), reg_loss: 1.761 (3.275), cls_loss: 2.319 (3.312), time: 0.166 (0.169), eta: 0:12:09
2025-03-30 20:33:41,128 SSD.trainer INFO: iter: 002490, lr: 0.00010, total_loss: 4.133 (6.577), reg_loss: 1.642 (3.268), cls_loss: 2.491 (3.308), time: 0.168 (0.169), eta: 0:12:08
2025-03-30 20:33:42,807 SSD.trainer INFO: iter: 002500, lr: 0.00010, total_loss: 3.832 (6.566), reg_loss: 1.673 (3.262), cls_loss: 2.160 (3.304), time: 0.168 (0.169), eta: 0:12:06
2025-03-30 20:33:42,857 SSD.trainer INFO: Saving checkpoint to outputs/pipes\model_002500.pth
